record,task,channel,templateHp,replicate,highpass,condition,timeSec,reference,noisyBeforeHighpass,recovered
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.01171875,7.68905085473976,10.2131965709051,10.3151311530657
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.015625,8.46947642246681,10.9894184459492,11.1233069138353
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.01953125,9.36175163810053,11.7004523070096,11.852931404667
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.0234375,10.3340849483038,12.2960148627073,12.4373717646902
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.02734375,11.3212795266731,12.7301334666561,12.8141131279959
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.03125,12.231211412492,12.9582519296739,12.9260736892971
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.03515625,12.9591279299621,12.941204933125,12.7516860025918
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.0390625,13.4070652003362,12.6465631987372,12.2884669736293
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.04296875,13.5041749301955,12.0580745460143,11.5497822359743
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.046875,13.2231930568116,11.175640885462,10.5671562572824
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.05078125,12.5889131396635,10.0173983096972,9.39025264578726
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.0546875,11.6762938608168,8.65184316995775,8.08866659721051
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.05859375,10.5983414107765,7.19741449679559,6.75336832335723
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.0625,9.48648892967832,5.79855086873373,5.50181338804572
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.06640625,8.46807942896326,4.60483302669456,4.44773598378796
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.0703125,7.64616019573912,3.72386168799479,3.68194158936443
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.07421875,7.08594561676465,3.19934262990851,3.25482844105457
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.078125,6.81032187861495,3.01604340006168,3.16953340692543
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.08203125,6.80432988208272,3.11789820400816,3.37929259249974
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.0859375,7.02642973900346,3.42791663123127,3.80066295558476
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.08984375,7.42307049949323,3.86169807364897,4.34257934917763
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.09375,7.94284873236513,4.35047517169364,4.93451297164076
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.09765625,8.54719489707627,4.85620339342686,5.54634781997219
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.1015625,9.21575116358157,5.39742296036982,6.18094281778804
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.10546875,9.94603517998603,6.0317688270199,6.88151598356546
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.109375,10.7482918033893,6.82947889687301,7.71800688642294
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.11328125,11.6373506981832,7.85390708263042,8.75783947704007
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.1171875,12.6236706279258,9.1460311877157,10.0261204555765
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.12109375,13.7055720480804,10.6904072848221,11.4980031746307
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.125,14.8641334196053,12.3985016475533,13.1041034467766
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.12890625,16.0616311585585,14.1528581981286,14.7522660241509
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.1328125,17.2439197398274,15.8374009865984,16.3487337512141
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.13671875,18.3467387403341,17.3497515941328,17.8119142435425
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.140625,19.3053947393237,18.6005503439839,19.0698095606665
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.14453125,20.0664564722191,19.5213142767572,20.0567973450939
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.1484375,20.5991653175621,20.0816128647834,20.725064391451
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.15234375,20.9036450480842,20.3084238704199,21.0750124347186
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.15625,21.0131956513378,20.2791022473311,21.1696169340104
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.16015625,20.9891915999832,20.1151304876319,21.1185309687723
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.1640625,20.9091151242985,19.952227076991,21.0481305945105
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.16796875,20.8503890507154,19.9070161658931,21.0786101558646
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.171875,20.8741768770785,20.0661969631499,21.2940504176848
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.17578125,21.0136359077418,20.4650647211109,21.7273110741643
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.1796875,21.2700674541011,21.080179114372,22.3482593113611
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.18359375,21.6182368377778,21.8142563403837,23.071837670935
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.1875,22.019404632874,22.5453049601848,23.7853102524522
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.19140625,22.4381136719453,23.1787539187843,24.386822672979
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.1953125,22.857353411125,23.6832069994189,24.8358724129445
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.19921875,23.2869871311528,24.099532685314,25.1814028941328
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.203125,23.7623664959936,24.5027098511575,25.5262709273807
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.20703125,24.3332813438054,24.9628618140508,25.9615779288825
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.2109375,25.0466718450732,25.5076087753606,26.5336438928374
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.21484375,25.928636712811,26.1215999689764,27.2318351388371
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.21875,26.9714191744655,26.7561013967363,28.0046634355395
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.22265625,28.1292633277588,27.345549819042,28.7761685114508
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.2265625,29.3241088729914,27.8277971720844,29.4683766477177
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.23046875,30.4591976802783,28.1794388598943,30.0210837118301
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.234375,31.4367652884985,28.4400120511681,30.4025720903171
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.23828125,32.1754609074787,28.662129149564,30.6104502364004
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.2421875,32.6237586354292,28.8534892877026,30.6665074815197
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.24609375,32.7668699628709,28.9834099961792,30.6056289060076
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.25,32.6260895293363,29.0156083490369,30.4472820875118
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.25390625,32.2509024785115,28.9306634179978,30.1997247597963
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.2578125,31.705534665857,28.7219209070329,29.8646952098921
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.26171875,31.0528813772454,28.3872418070057,29.4357887271193
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.265625,30.3396499622443,27.9235282274024,28.912710776664
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.26953125,29.5866776598597,27.3198956636872,28.2862755436895
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.2734375,28.7873910666191,26.5553767085577,27.5394093257402
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.27734375,27.9152704168596,25.6068900553932,26.6478652455714
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.28125,26.9384871237072,24.4590279774134,25.588137302959
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.28515625,25.8374999699309,23.1135824149906,24.3556156223378
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.2890625,24.6202517006597,21.6056674185692,22.9725305096691
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.29296875,23.3302200052867,20.0097420683973,21.4958258624691
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.296875,22.0447732184868,18.4319416763114,20.0113228031522
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.30078125,20.8642497823811,16.9914606873688,18.6221039507419
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.3046875,19.8948332514942,15.8036336744462,17.4306958213329
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.30859375,19.2297524961225,14.9641289364293,16.5481929980001
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.3125,18.9332781921199,14.5384692976442,16.0697065816709
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.31640625,19.0306924537784,14.5633217418506,16.0422081637631
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.3203125,19.5055306520525,15.0334381634878,16.4598585346451
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.32421875,20.3036202280014,15.893914065802,17.2746841898348
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.328125,21.3422308634993,17.0548001467046,18.4207606331485
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.33203125,22.5221382829064,18.4019154587691,19.7924541954575
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.3359375,23.7404567746054,19.8132148247925,21.257575103997
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.33984375,24.902460294999,21.1690104983977,22.6832641874514
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.34375,25.9310677312847,22.3752662070554,23.9565523023871
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.34765625,26.7731069570824,23.3723142642837,24.9955249293478
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.3515625,27.4018929033873,24.1306555706895,25.7556115884075
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.35546875,27.8161010187178,24.6563543790657,26.2371739457244
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.359375,28.0354170213648,24.9864259238653,26.4821260555083
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.36328125,28.0939672035395,25.1704934617318,26.5593403321648
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.3671875,28.0329744427219,25.2576078470845,26.5412701026578
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.37109375,27.8942716523326,25.296658607428,26.4880089637828
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.375,27.716061547499,25.3243530467414,26.4390567745587
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.37890625,27.5315732256562,25.3627299713354,26.4182614189978
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.3828125,27.3701836627924,25.4151407654267,26.4367801520947
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.38671875,27.2595303578436,25.4849463315462,26.4888204689241
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.390625,27.2266231465075,25.5745023756682,26.5756500517526
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.39453125,27.2963080090687,25.6924972308022,26.7169767115851
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.3984375,27.4866239080895,25.8569041393736,26.9381612754988
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.40234375,27.8021972917195,26.0905375375908,27.2636101226382
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.40625,28.2281612357614,26.4095680693835,27.7146291465103
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.41015625,28.7275338427409,26.8149696547177,28.2958139469605
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.4140625,29.2442364969496,27.2964470813802,28.9832690903841
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.41796875,29.7121481321299,27.8276058952699,29.7211245726115
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.421875,30.0683888251299,28.3542022255279,30.4277350269395
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.42578125,30.2672428606749,28.795656891364,31.0064526060178
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.4296875,30.290510330569,29.068394375306,31.3723614937107
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.43359375,30.1509520704507,29.1160009345964,31.4553713835227
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.4375,29.8876236430017,28.9299792374962,31.2238616073616
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.44140625,29.5545271269083,28.5696630450364,30.7310828108584
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.4453125,29.2061673744152,28.1381722112599,30.0912371659866
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.44921875,28.8844719141022,27.7284368557587,29.4098041914713
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.453125,28.6108081027112,27.3878255767821,28.7893045359376
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.45703125,28.384823731231,27.1134923441768,28.2867213332463
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.4609375,28.1893647118118,26.8748607259831,27.890016053256
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.46484375,27.9987583591089,26.6249702498197,27.5445179967892
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.46875,27.7870092015288,26.3114188818312,27.188304426238
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.47265625,27.5331079609232,25.8891713713733,26.7757435481206
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.4765625,27.2223018528738,25.332456256417,26.2773927544561
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.48046875,26.8440655345937,24.6405917047616,25.6888491965858
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.484375,26.3888904688054,23.8311597668155,25.0322162258128
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.48828125,25.8464005425052,22.9317657130935,24.3282200044641
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.4921875,25.2066320400924,21.9801537118537,23.592272678822
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.49609375,24.4648776317428,21.0117707326531,22.8383485297882
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.5,23.6288042275578,20.0439994500972,22.0669921044789
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.50390625,22.7252001636748,19.0896370441742,21.274746382561
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.5078125,21.8031992993093,18.1901004344581,20.4784614490768
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.51171875,20.9314641064654,17.4092916253441,19.724435951652
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.515625,20.1885358655299,16.8091911141303,19.0850053536312
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.51953125,19.6479098446888,16.4547405684267,18.6460709577859
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.5234375,19.3615637894394,16.4026413511509,18.4943632536926
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.52734375,19.3467951259455,16.67223857567,18.6871850365228
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.53125,19.5807547757934,17.2360950999269,19.2243808890038
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.53515625,20.005039398622,18.0407913167884,20.0411465590512
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.5390625,20.5397538019206,19.0108821408775,21.0405391721514
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.54296875,21.1035583018546,20.0509414197761,22.1136626550805
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.546875,21.6343140582698,21.0600844743924,23.1507482955801
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.55078125,22.10462118301,21.9488155715754,24.0736413739571
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.5546875,22.5278910542586,22.6569793321176,24.8492769647313
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.55859375,22.9531986738374,23.1770335269716,25.4910337136902
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.5625,23.4502689534123,23.5740354993009,26.0469982199023
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.56640625,24.0886733152816,23.9871155136257,26.6010359961481
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.5703125,24.9168676698825,24.5700445419867,27.2441717610561
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.57421875,25.946640143529,25.4158379225027,28.0396171167551
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.578125,27.1468878267093,26.5323162966101,28.9998164058824
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.58203125,28.4479278792892,27.8418364018496,30.087267995465
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.5859375,29.7546290713955,29.2164186246921,31.2275647139033
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.58984375,30.9644402456607,30.5137409544986,32.3192677789758
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.59375,31.9855442029373,31.616965602415,33.274055693417
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.59765625,32.7510369205957,32.4510094502523,34.0455912203195
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.6015625,33.2268388856504,32.9902734624975,34.606112715251
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.60546875,33.4132210653534,33.2418357186474,34.9438584182646
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.609375,33.3415330693469,33.2372052207054,35.0597667244661
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.61328125,33.0683874045296,33.0156096293451,34.9640060312767
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.6171875,32.6691176048627,32.5997114207671,34.681139778352
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.62109375,32.2312305007001,32.0016646018952,34.2477990252274
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.625,31.8475147295414,31.2499169571673,33.7103983419661
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.62890625,31.6080424128886,30.4356235470908,33.1361981478697
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.6328125,31.5907059927413,29.6703440230052,32.6223018172469
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.63671875,31.8509098720429,29.0904702504041,32.2834306360617
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.640625,32.4120582586851,28.794333112952,32.2262930936573
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.64453125,33.2590414958316,28.8353733451217,32.5088761587907
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.6484375,34.3367647111281,29.2811254609425,33.1272650719345
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.65234375,35.5549215931293,30.1096424253335,34.0386213539524
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.65625,36.7989321608444,31.1614675822326,35.123576247282
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.66015625,37.9455578316484,32.2382308414782,36.2119235087443
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.6640625,38.8805131744014,33.1948048947252,37.1284418151162
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.66796875,39.5147292779697,33.9242322456972,37.7479075742281
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.671875,39.7960425116896,34.3685648413688,38.0119135996213
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.67578125,39.7140701682138,34.529534339519,37.9233700106416
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.6796875,39.2976956805227,34.4392939826009,37.529075661253
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.68359375,38.6064292185762,34.1447840346285,36.9064395688494
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.6875,37.718303466798,33.7063678953869,36.1513191544293
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.69140625,36.7174234994982,33.1836330775554,35.3536012957837
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.6953125,35.6837233488167,32.62704736013,34.5864780355457
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.69921875,34.6862395236057,32.0861014318587,33.9103856253079
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.703125,33.7798832672333,31.6146693084865,33.3826557433265
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.70703125,33.0047954100459,31.2488402133169,33.0435354282587
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.7109375,32.3871134429253,31.008456524247,32.9039125162049
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.71484375,31.940250442244,30.9006859855461,32.9548955514051
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.71875,31.6662722739737,30.9341617038927,33.1760162324002
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.72265625,31.5573644699318,31.1108115021328,33.525573435039
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.7265625,31.5975469440566,31.4117245454499,33.9584455160969
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.73046875,31.7647349585315,31.7949732645392,34.4239198899025
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.734375,32.0330809755275,32.2141112263752,34.8600479094014
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.73828125,32.3754095989031,32.6188001670951,35.2096432206429
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.7421875,32.7655676256432,32.9460266628475,35.4223735315074
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.74609375,33.180645824049,33.16198483922,35.4773459676068
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.75,33.6031861314874,33.2648881780333,35.4032980069828
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.75390625,34.0235260593346,33.3017500505975,35.2865277426178
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.7578125,34.4422569128853,33.3486686546501,35.2302544327974
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.76171875,34.8724055168581,33.4818143873331,35.3261338158885
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.765625,35.3405365546454,33.7501277921306,35.6350229352828
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.76953125,35.8857305441163,34.1629835388546,36.1753307521648
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.7734375,36.5555215746978,34.7000437871371,36.9257796205961
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.77734375,37.3984836206397,35.323397782021,37.8483534404569
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.78125,38.4541858519056,35.9994070103271,38.9241759452635
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.78515625,39.7424716724626,36.7207346050506,40.1551286579503
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.7890625,41.2550818966986,37.5053360052219,41.5397940752735
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.79296875,42.9531167057616,38.3770212687695,43.0553454211302
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.796875,44.7733867103588,39.3156242621008,44.6645672291138
VisualCogA_Task-2,2,F3,0.1,1,0.1,Delta,0.80078125,46.6452380812016,40.2842439165796,46.3134665841306
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.19921875,-1.87477696790434,-2.57602994456713,-0.431557497311401
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.1953125,-1.12580049795016,-1.99279712807293,0.112961107002604
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.19140625,-0.428848621409135,-1.46529258292237,0.610416311030404
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.1875,0.143012380778597,-1.06882689885628,0.987788147074383
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.18359375,0.522000753283579,-0.872041276056109,1.16234894845833
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.1796875,0.664974628208778,-0.90909333598732,1.09637806172978
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.17578125,0.564556120714406,-1.16341950952903,0.804779640901594
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.171875,0.251657424793448,-1.56949024389908,0.35565079220948
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.16796875,-0.209947365156307,-2.03028654276204,-0.149885215441335
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.1640625,-0.735262591103639,-2.44210096052002,-0.614121799741442
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.16015625,-1.23324421216401,-2.7240892257895,-0.964097240952126
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.15625,-1.62235711033287,-2.83467677677836,-1.157005384057
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.15234375,-1.84355671732093,-2.77259719792143,-1.18186356316246
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.1484375,-1.86854608744193,-2.56606713554141,-1.05984003677084
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.14453125,-1.70233201838414,-2.25666978381001,-0.834272090165698
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.140625,-1.38026958429264,-1.88662653859213,-0.55050449135453
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.13671875,-0.960639389487026,-1.49172615236196,-0.25173282158581
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.1328125,-0.514239341325403,-1.10766015680652,0.0189299262267966
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.12890625,-0.112597353969588,-0.770407997007752,0.224136230925981
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.125,0.183579280529365,-0.50977410571184,0.339204286643819
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.12109375,0.334089015915894,-0.345619897065448,0.353123863773715
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.1171875,0.325468748007144,-0.275473463142181,0.275033177630333
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.11328125,0.172471157663028,-0.277722914448516,0.130051390399149
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.109375,-0.0858330163866781,-0.318176697566645,-0.0478276767700361
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.10546875,-0.394882051531156,-0.360753713795249,-0.224050399173993
VisualCogA_Task-2,2,F3,0.1,1,0.2,Left,-0.1015625,-0.696712264562191,-0.375897316315725,-0.371528356676841
