record,task,channel,templateHp,replicate,highpass,condition,nReference,nValidation,seed,waveformRmse,waveformR,referenceMean250_500,recoveredMean250_500,meanError250_500,referencePeak250_500,recoveredPeak250_500,peakError,referenceLatencySec,recoveredLatencySec,latencyErrorSec,preStimRmse,postStimRmse,deltaMeanError250_500,driftAmplitude,shiftSd,coloredNoiseSd,spikeAmplitude,burstAmplitude
VisualCogA_Task-1,1,F3,0.1,1,0.5,Delta,35,33,20261924,3.34517740623772,0.898170291846152,5.78831052752576,1.47690953078436,-4.3114009967414,10.6527515621544,6.53195500143603,-4.12079656071832,0.359375,0.35546875,-0.00390625,1.25560217152834,3.68378833307993,-4.3114009967414,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F4,0.1,1,0.5,Left,20,15,20261924,4.84922064381458,0.917910208597387,2.65704805539177,-0.522119909510658,-3.17916796490243,5.96840461267257,2.79029872564981,-3.17810588702276,0.30859375,0.30859375,0,0.390638537251835,5.41283860227442,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,1,0.5,Right,15,18,20261924,7.02855292353463,0.895712551272912,15.0590183087038,8.04000315573943,-7.01901515296434,19.6451374289128,13.0936824200332,-6.55145500887953,0.359375,0.328125,-0.03125,1.16790084793759,7.8289912217047,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,1,0.5,Delta,35,33,20261924,3.00518056723743,0.961157483236744,12.401970253312,8.56212306525009,-3.83984718806191,19.8880848944705,15.0532840050323,-4.8348008894382,0.25390625,0.25,-0.00390625,0.919818193499286,3.32528266639471,-3.83984718806191,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,Fz,0.1,2,0.1,Left,20,15,20261925,0.913286646983855,0.964067743332622,7.72519931910188,7.49764157169087,-0.227557747411012,12.214319529952,11.4555705786497,-0.758748951302248,0.328125,0.34375,0.015625,0.559727793244084,0.981339774342709,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,2,0.1,Right,15,18,20261925,0.817052768694906,0.984168422988334,5.6865205622929,5.83616623797147,0.149645675678569,13.324670603955,13.2162861232556,-0.108384480699334,0.3515625,0.3515625,0,0.443603081424202,0.88551138455819,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,2,0.1,Delta,35,33,20261925,1.14778288947373,0.952697737936924,-2.03867875680898,-1.6614753337194,0.377203423089582,4.60690103174667,2.91608285321317,-1.69081817853349,0.36328125,0.4609375,0.09765625,0.940009903757355,1.19364962027919,0.377203423089582,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,F3,0.1,2,0.1,Left,20,15,20261925,1.89268950369516,0.887833738021698,-0.32930408073945,-1.58707701053389,-1.25777292979444,1.81946204864517,2.00278077017113,0.183318721525962,0.2890625,0.296875,0.0078125,0.528183278969704,2.0976367283229,NaN,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F3,0.1,2,0.1,Right,15,18,20261925,1.14565012769673,0.980648423164057,5.45900644678631,5.3976053156584,-0.0614011311279086,9.86434421724149,9.89632630342567,0.0319820861841791,0.35546875,0.328125,-0.02734375,0.682558732098489,1.23374075127127,NaN,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F3,0.1,2,0.1,Delta,35,33,20261925,2.59105650034031,0.936626610791856,5.78831052752576,6.98468232619229,1.19637179866653,10.6527515621544,11.4472682480772,0.79451668592284,0.359375,0.46484375,0.10546875,0.792414684639383,2.86709190208526,1.19637179866653,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F4,0.1,2,0.1,Left,20,15,20261925,1.08152691435381,0.989429683931794,2.65704805539177,3.221900328781,0.564852273389225,5.96840461267257,7.01414848239555,1.04574386972298,0.30859375,0.30859375,0,0.751619842103083,1.14866209245404,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,2,0.1,Right,15,18,20261925,1.24010199982817,0.995699388235862,15.0590183087038,13.9840430657997,-1.07497524290407,19.6451374289128,17.7702117848704,-1.87492564404236,0.359375,0.359375,0,0.958456343388616,1.30044362597349,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,2,0.1,Delta,35,33,20261925,1.53720564928725,0.985888696307579,12.401970253312,10.7621427370187,-1.6398275162933,19.8880848944705,18.7458626276807,-1.14222226678983,0.25390625,0.25390625,0,1.2927708464409,1.59193542670394,-1.6398275162933,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,Fz,0.1,2,0.2,Left,20,15,20261925,0.862713994050603,0.967011885811778,7.72519931910188,7.55583275858019,-0.169366560521693,12.214319529952,11.4987703419623,-0.715549187989646,0.328125,0.34375,0.015625,0.554564391954596,0.92325448538493,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,2,0.2,Right,15,18,20261925,0.832714379859592,0.984158677181808,5.6865205622929,5.72309434773803,0.0365737854451256,13.324670603955,13.0530003927852,-0.27167021116977,0.3515625,0.3515625,0,0.44543236166193,0.903306474364692,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,2,0.2,Delta,35,33,20261925,1.115950012759,0.954670442737185,-2.03867875680898,-1.83273841084216,0.205940345966819,4.60690103174667,2.7284490399993,-1.87845199174737,0.36328125,0.4609375,0.09765625,0.933694813515194,1.15664486438817,0.205940345966819,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,F3,0.1,2,0.2,Left,20,15,20261925,1.42162251494702,0.921764754219375,-0.32930408073945,-1.0450529822315,-0.715748901492049,1.81946204864517,2.59434554705425,0.77488349840908,0.2890625,0.29296875,0.00390625,0.556770940222298,1.56352543811825,NaN,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F3,0.1,2,0.2,Right,15,18,20261925,1.10639974608499,0.978308104877591,5.45900644678631,4.56067552157686,-0.898330925209454,9.86434421724149,8.82313857998258,-1.0412056372589,0.35546875,0.328125,-0.02734375,0.746779803914358,1.17860634021247,NaN,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F3,0.1,2,0.2,Delta,35,33,20261925,1.81366330691717,0.94891524168412,5.78831052752576,5.60572850380836,-0.182582023717403,10.6527515621544,9.85511513690022,-0.797636425254133,0.359375,0.46484375,0.10546875,0.878075763615182,1.97809288421926,-0.182582023717403,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F4,0.1,2,0.2,Left,20,15,20261925,1.73155328316419,0.98183569432694,2.65704805539177,2.75760305518329,0.100554999791516,5.96840461267257,6.97074512334844,1.00234051067587,0.30859375,0.30859375,0,0.720499957588524,1.9005390151155,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,2,0.2,Right,15,18,20261925,2.23959795028673,0.991763335499862,15.0590183087038,12.8854133700134,-2.17360493869036,19.6451374289128,16.5817952780549,-3.06334215085781,0.359375,0.359375,0,0.877792584502487,2.46309047594353,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,2,0.2,Delta,35,33,20261925,1.87125147791135,0.983041603765169,12.401970253312,10.1278103148301,-2.27415993848188,19.8880848944705,18.0050387441431,-1.88304615032742,0.25390625,0.25390625,0,1.13459010267396,2.01240638484079,-2.27415993848188,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,Fz,0.1,2,0.25,Left,20,15,20261925,0.865459490337078,0.967007670982556,7.72519931910188,7.52464567037833,-0.200553648723554,12.214319529952,11.4556158223861,-0.758703707565934,0.328125,0.34375,0.015625,0.553608654384995,0.926596139565863,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,2,0.25,Right,15,18,20261925,0.843602614223277,0.984052463316053,5.6865205622929,5.66101136045352,-0.0255092018393839,13.324670603955,12.9703924815055,-0.354278122449426,0.3515625,0.3515625,0,0.445526439942123,0.91581258955628,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,2,0.25,Delta,35,33,20261925,1.11331524249589,0.954851563190163,-2.03867875680898,-1.86363430992481,0.175044446884171,4.60690103174667,2.69518426304913,-1.91171676869754,0.36328125,0.4609375,0.09765625,0.929405870551293,1.15433005875148,0.175044446884171,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,F3,0.1,2,0.25,Left,20,15,20261925,1.32757666247897,0.92749026851666,-0.32930408073945,-0.914170353147655,-0.584866272408205,1.81946204864517,2.65632810846028,0.836866059815106,0.2890625,0.29296875,0.00390625,0.575009535624085,1.45497094520088,NaN,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F3,0.1,2,0.25,Right,15,18,20261925,1.24243944531452,0.974621100681228,5.45900644678631,4.14427040529893,-1.31473604148738,9.86434421724149,8.35125089739814,-1.51309331984335,0.35546875,0.328125,-0.02734375,0.797400307313916,1.32981370417638,NaN,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F3,0.1,2,0.25,Delta,35,33,20261925,1.71300108893587,0.947088835822939,5.78831052752576,5.05844075844659,-0.729869769079171,10.6527515621544,9.26654237744216,-1.38620918471219,0.359375,0.46484375,0.10546875,0.936898660651833,1.85567491931481,-0.729869769079171,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F4,0.1,2,0.25,Left,20,15,20261925,2.3818988987926,0.971956622440124,2.65704805539177,2.31330191075983,-0.343746144631943,5.96840461267257,6.69742380696075,0.72901919428818,0.30859375,0.30859375,0,0.718290119407031,2.63634208198486,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,2,0.25,Right,15,18,20261925,3.05239361836787,0.985327283891674,15.0590183087038,12.0475371261252,-3.01148118257857,19.6451374289128,15.732098056912,-3.91303937200077,0.359375,0.359375,0,0.833424235210828,3.38405172662511,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,2,0.25,Delta,35,33,20261925,2.091647671949,0.980011102673187,12.401970253312,9.73423521536537,-2.66773503794663,19.8880848944705,17.5076581105116,-2.38042678395893,0.25390625,0.25390625,0,1.07329504373323,2.27440630360765,-2.66773503794663,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,Fz,0.1,2,0.5,Left,20,15,20261925,1.18644667033474,0.9577008716945,7.72519931910188,6.59368157127097,-1.13151774783091,12.214319529952,10.5294759573152,-1.6848435726368,0.328125,0.34375,0.015625,0.581855140356445,1.29318825861192,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,2,0.5,Right,15,18,20261925,1.17322353583752,0.984405407284737,5.6865205622929,4.69871067963234,-0.98780988266056,13.324670603955,12.033616269946,-1.291054334009,0.3515625,0.3515625,0,0.461032615544204,1.29019535627286,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,2,0.5,Delta,35,33,20261925,1.08222018832591,0.958078605510449,-2.03867875680898,-1.89497089163863,0.14370786517035,4.60690103174667,2.55622932734489,-2.05067170440178,0.36328125,0.4609375,0.09765625,0.932918465370418,1.11610313261564,0.14370786517035,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,F3,0.1,2,0.5,Left,20,15,20261925,1.0416466455276,0.935790884201876,-0.32930408073945,-0.102596815326416,0.226707265413034,1.81946204864517,3.46233371912714,1.64287167048197,0.2890625,0.29296875,0.00390625,0.610569082550614,1.12310164070029,NaN,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F3,0.1,2,0.5,Right,15,18,20261925,2.15885893052027,0.954319078226866,5.45900644678631,2.60818976854685,-2.85081667823946,9.86434421724149,6.82666258469003,-3.03768163255146,0.35546875,0.328125,-0.02734375,0.971860414197433,2.36234880622288,NaN,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F3,0.1,2,0.5,Delta,35,33,20261925,2.33193863347206,0.926398473051203,5.78831052752576,2.71078658387327,-3.07752394365249,10.6527515621544,6.7496368662834,-3.90311469587095,0.359375,0.46484375,0.10546875,1.20528989005156,2.53467324489704,-3.07752394365249,39.9557488364996,39.9557488364996,4.89827895547104,29.5567254139009,14.6948368664131
VisualCogA_Task-1,1,F4,0.1,2,0.5,Left,20,15,20261925,4.705645922985,0.901463938276662,2.65704805539177,0.144286840224031,-2.51276121516774,5.96840461267257,4.90931022848268,-1.05909438418989,0.30859375,0.30859375,0,0.758308952855352,5.24240132349081,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,2,0.5,Right,15,18,20261925,8.01946997025769,0.864488587873232,15.0590183087038,6.89283789603752,-8.16618041266625,19.6451374289128,10.7024647380703,-8.94267269084246,0.359375,0.35546875,-0.00390625,0.750655907998984,8.94954038042329,NaN,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,F4,0.1,2,0.5,Delta,35,33,20261925,4.21214097936456,0.957915481711371,12.401970253312,6.74855105581349,-5.65341919749851,19.8880848944705,14.9487109176517,-4.93937397681885,0.25390625,0.25390625,0,0.886492444897709,4.68401978499536,-5.65341919749851,45.5252918287938,45.5252918287938,5.0571942213064,26.8558785381857,15.1715826639192
VisualCogA_Task-1,1,Fz,0.1,3,0.1,Left,20,15,20261926,0.738008795487181,0.976324081856653,7.72519931910188,6.89989870728052,-0.82530061182136,12.214319529952,11.0760019314271,-1.13831759852492,0.328125,0.33203125,0.00390625,0.638290976051844,0.760680139437232,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
VisualCogA_Task-1,1,Fz,0.1,3,0.1,Right,15,18,20261926,0.677510875409614,0.989802063269522,5.6865205622929,5.94018683647388,0.253666274180974,13.324670603955,13.7951329652684,0.470462361313459,0.3515625,0.3515625,0,0.655588197339675,0.682829647157313,NaN,9.86363927672233,19.7272785534447,4.24460069374697,21.2405584802016,12.7338020812409
