record,task,trial,cueIndex,cueTime,cueDir,targetIndex,targetTime,targetDir,clickIndex,clickTime,clickDir,cueToTargetSec,targetToClickSec,inBounds,rawClipped,peakToPeak,maxJump,highPeak,highJump,accepted
VisualCogA_Task-2,2,60,135967,531.1171875,1,136535,533.3359375,-1,136917,534.828125,-1,2.21875,1.4921875,1,0,522.987716487373,28.7479972533763,0,0,1
VisualCogA_Task-2,2,61,138204,539.85546875,-1,138771,542.0703125,1,139160,543.58984375,1,2.21484375,1.51953125,1,0,296.849011978332,20.2944991226062,0,0,1
VisualCogA_Task-2,2,62,140444,548.60546875,1,141012,550.82421875,-1,141340,552.10546875,-1,2.21875,1.28125,1,0,749.004348821241,21.2710765239948,0,0,1
VisualCogA_Task-2,2,63,142629,557.140625,-1,143196,559.35546875,1,143543,560.7109375,1,2.21484375,1.35546875,1,1,892.652780956741,23.6514839398794,0,0,0
VisualCogA_Task-2,2,64,144829,565.734375,-1,145397,567.953125,-1,145741,569.296875,-1,2.21875,1.34375,1,0,437.354085603113,20.904859998474,0,0,1
VisualCogA_Task-2,2,65,147026,574.31640625,1,147593,576.53125,1,147916,577.79296875,1,2.21484375,1.26171875,1,0,229.587243457694,16.4187075608454,0,0,1
VisualCogA_Task-2,2,66,149202,582.81640625,-1,149770,585.03515625,-1,150100,586.32421875,-1,2.21875,1.2890625,1,0,185.305561913481,17.792019531548,0,0,1
VisualCogA_Task-2,2,67,151387,591.3515625,1,151954,593.56640625,1,152276,594.82421875,1,2.21484375,1.2578125,1,0,660.166323338674,22.0950637064165,0,0,1
VisualCogA_Task-2,2,68,153563,599.8515625,1,154130,602.06640625,-1,154520,603.58984375,-1,2.21484375,1.5234375,1,0,187.106126497291,18.7685969329366,0,0,1
VisualCogA_Task-2,2,69,155803,608.6015625,-1,156371,610.8203125,-1,156766,612.36328125,-1,2.21875,1.54296875,1,0,125.795376516365,46.9367513542383,0,0,1
VisualCogA_Task-2,2,70,158052,617.38671875,-1,158619,619.6015625,-1,158960,620.93359375,-1,2.21484375,1.33203125,1,0,432.837415121691,21.8204013122759,0,0,1
VisualCogA_Task-2,2,71,160244,625.94921875,1,160812,628.16796875,-1,161127,629.3984375,-1,2.21875,1.23046875,1,0,180.941481651026,18.1887541008623,0,0,1
VisualCogA_Task-2,2,72,162413,634.421875,1,162980,636.63671875,-1,163277,637.796875,-1,2.21484375,1.16015625,1,0,548.348210879683,35.9807736324099,0,0,1
VisualCogA_Task-2,2,73,164561,642.8125,1,165128,645.02734375,1,165504,646.49609375,1,2.21484375,1.46875,1,0,200.13733119707,25.9098191805906,0,0,1
VisualCogA_Task-2,2,74,166790,651.51953125,1,167357,653.734375,-1,167722,655.16015625,-1,2.21484375,1.42578125,1,0,288.487067978943,20.7827878233006,0,0,1
VisualCogA_Task-2,2,75,169006,660.17578125,-1,169573,662.390625,1,169900,663.66796875,1,2.21484375,1.27734375,1,0,237.216754406043,25.3299763485161,0,0,1
VisualCogA_Task-2,2,76,171186,668.69140625,-1,171754,670.91015625,-1,172159,672.4921875,-1,2.21875,1.58203125,1,0,108.979934386206,29.6940566109713,0,0,1
VisualCogA_Task-2,2,77,173443,677.5078125,-1,174010,679.72265625,1,174334,680.98828125,1,2.21484375,1.265625,1,0,323.491264209964,16.937514305333,0,0,1
VisualCogA_Task-2,2,78,175619,686.0078125,1,176187,688.2265625,1,176597,689.828125,1,2.21875,1.6015625,1,0,505.439841306172,20.6912336919202,0,0,1
VisualCogA_Task-2,2,79,177884,694.85546875,-1,178451,697.0703125,1,178762,698.28515625,1,2.21484375,1.21484375,1,0,163.454642557412,23.8956282902266,0,0,1
VisualCogA_Task-2,2,80,180048,703.30859375,1,180615,705.5234375,-1,181010,707.06640625,-1,2.21484375,1.54296875,1,0,901.319905394064,21.8204013122759,0,0,1
VisualCogA_Task-2,2,81,182296,712.08984375,-1,182864,714.30859375,1,183208,715.65234375,1,2.21875,1.34375,1,0,853.009842069123,23.5294117647059,0,0,1
VisualCogA_Task-2,2,82,184493,720.671875,1,185060,722.88671875,-1,185434,724.34765625,-1,2.21484375,1.4609375,1,0,284.519722285801,55.8785381857024,0,0,1
VisualCogA_Task-2,2,83,186721,729.375,1,187289,731.59375,1,187640,732.96484375,1,2.21875,1.37109375,1,0,507.545586327916,38.6968795300221,0,0,1
VisualCogA_Task-2,2,84,188926,737.98828125,-1,189493,740.203125,1,189825,741.5,1,2.21484375,1.296875,1,0,367.162584878309,42.2980086976424,0,0,1
VisualCogA_Task-2,2,85,191110,746.51953125,1,191678,748.73828125,1,192035,750.1328125,1,2.21875,1.39453125,1,0,499.519340810254,24.7196154726482,0,0,1
VisualCogA_Task-2,2,86,193323,755.1640625,-1,193890,757.37890625,-1,194186,758.53515625,-1,2.21484375,1.15625,1,1,2000,2000,1,1,0
VisualCogA_Task-2,2,87,195471,763.5546875,-1,196039,765.7734375,-1,196381,767.109375,-1,2.21875,1.3359375,1,0,817.608911268788,114.015411612116,0,1,0
VisualCogA_Task-2,2,88,197672,772.15234375,1,198239,774.3671875,1,198520,775.46484375,1,2.21484375,1.09765625,1,0,882.703898680094,28.9311055161364,0,0,1
VisualCogA_Task-2,2,89,199804,780.48046875,-1,200372,782.69921875,1,200715,784.0390625,1,2.21875,1.33984375,1,0,340.428778515297,40.6500343327994,0,0,1
VisualCogA_Task-2,2,90,202001,789.0625,-1,202568,791.27734375,-1,203020,793.04296875,-1,2.21484375,1.765625,1,0,801.251239795529,26.1234454871443,0,0,1
VisualCogA_Task-2,2,91,204305,798.0625,-1,204872,800.27734375,1,205215,801.6171875,1,2.21484375,1.33984375,1,0,90.9132524605172,23.5904478522928,0,0,1
VisualCogA_Task-2,2,92,206501,806.640625,-1,207069,808.859375,-1,207464,810.40234375,-1,2.21875,1.54296875,1,0,304.356450751507,31.5861753261617,0,0,1
VisualCogA_Task-2,2,93,208750,815.42578125,1,209317,817.640625,1,209642,818.91015625,1,2.21484375,1.26953125,1,0,330.815594720378,30.1518272678722,0,0,1
VisualCogA_Task-2,2,94,210926,823.92578125,-1,211494,826.14453125,1,211865,827.59375,1,2.21875,1.44921875,1,0,938.643472953384,35.4619668879226,0,0,1
VisualCogA_Task-2,2,95,213151,832.6171875,-1,213718,834.83203125,1,214041,836.09375,1,2.21484375,1.26171875,1,0,298.619058518349,34.5464255741207,0,0,1
VisualCogA_Task-2,2,96,215327,841.1171875,-1,215895,843.3359375,1,216248,844.71484375,1,2.21875,1.37890625,1,0,229.983978027009,23.0716411078051,0,0,1
VisualCogA_Task-2,2,97,217536,849.74609375,-1,218103,851.9609375,-1,218430,853.23828125,-1,2.21484375,1.27734375,1,0,181.368734264134,18.1277180132752,0,0,1
VisualCogA_Task-2,2,98,219716,858.26171875,-1,220283,860.4765625,-1,220618,861.78515625,-1,2.21484375,1.30859375,1,0,319.249256122683,20.8133058670938,0,0,1
VisualCogA_Task-2,2,99,221905,866.8125,-1,222472,869.02734375,1,222811,870.3515625,1,2.21484375,1.32421875,1,0,268.650339513237,20.0808728160525,0,0,1
VisualCogA_Task-2,2,100,224097,875.375,-1,224664,877.58984375,-1,225023,878.9921875,-1,2.21484375,1.40234375,1,0,496.284428168154,21.8204013122759,0,0,1
VisualCogB_Task-1,1,1,5155,20.1328125,-1,5727,22.3671875,-1,NaN,NaN,NaN,2.234375,NaN,1,0,273.62478065156,26.7948424505989,0,0,1
VisualCogB_Task-1,1,2,7487,29.2421875,-1,8055,31.4609375,-1,NaN,NaN,NaN,2.21875,NaN,1,0,170.016021972991,119.111924925612,0,1,0
VisualCogB_Task-1,1,3,9648,37.68359375,1,10215,39.8984375,1,NaN,NaN,NaN,2.21484375,NaN,1,0,136.354619668879,42.8473334859235,0,0,1
VisualCogB_Task-1,1,4,11777,46,-1,12344,48.21484375,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,176.791027695125,46.997787441825,0,0,1
VisualCogB_Task-1,1,5,13889,54.25,1,14456,56.46484375,1,NaN,NaN,NaN,2.21484375,NaN,1,0,799.786373693446,36.6826886396582,0,0,1
VisualCogB_Task-1,1,6,16050,62.69140625,1,16617,64.90625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,583.688105592431,41.3214312962539,0,0,1
VisualCogB_Task-1,1,7,18234,71.22265625,1,18801,73.4375,1,NaN,NaN,NaN,2.21484375,NaN,1,0,95.4604409857327,28.0155642023346,0,0,1
VisualCogB_Task-1,1,8,20379,79.6015625,-1,20946,81.81640625,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,151.888303959716,23.6820019836728,0,0,1
VisualCogB_Task-1,1,9,22479,87.8046875,-1,23047,90.0234375,-1,NaN,NaN,NaN,2.21875,NaN,1,0,86.4576180666819,29.755092698558,0,0,1
VisualCogB_Task-1,1,10,24783,96.8046875,-1,25351,99.0234375,-1,NaN,NaN,NaN,2.21875,NaN,1,0,122.95719844358,27.801937895781,0,0,1
VisualCogB_Task-1,1,11,26964,105.32421875,1,27531,107.5390625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,100.617990386816,26.1234454871442,0,0,1
VisualCogB_Task-1,1,12,29104,113.68359375,-1,29672,115.90234375,-1,NaN,NaN,NaN,2.21875,NaN,1,0,97.6577401388571,43.4576943617914,0,0,1
VisualCogB_Task-1,1,13,31237,122.015625,1,31805,124.234375,1,NaN,NaN,NaN,2.21875,NaN,1,0,159.945067521172,39.6429388876173,0,0,1
VisualCogB_Task-1,1,14,33361,130.3125,1,33929,132.53125,1,NaN,NaN,NaN,2.21875,NaN,1,1,855.237659266041,30.2433813992523,0,0,0
VisualCogB_Task-1,1,15,35554,138.87890625,-1,36121,141.09375,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,99.6108949416342,35.6145571068895,0,0,1
VisualCogB_Task-1,1,16,37667,147.1328125,1,38234,149.34765625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,117.92172121767,44.0375371938659,0,0,1
VisualCogB_Task-1,1,17,39799,155.4609375,-1,40366,157.67578125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,334.111543450065,33.8445105668726,0,0,1
VisualCogB_Task-1,1,18,41900,163.66796875,-1,42467,165.8828125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,356.878004119936,35.4619668879227,0,0,1
VisualCogB_Task-1,1,19,44056,172.08984375,1,44624,174.30859375,1,NaN,NaN,NaN,2.21875,NaN,1,0,285.770962081331,39.703974975204,0,0,1
VisualCogB_Task-1,1,20,46169,180.34375,-1,46736,182.55859375,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,608.010986495766,38.2085908293279,0,0,1
VisualCogB_Task-1,1,21,48305,188.6875,1,48873,190.90625,1,NaN,NaN,NaN,2.21875,NaN,1,0,86.3660639353017,36.6826886396583,0,0,1
VisualCogB_Task-1,1,22,50462,197.11328125,1,51029,199.328125,1,NaN,NaN,NaN,2.21484375,NaN,1,0,177.096208133059,35.5535210193026,0,0,1
VisualCogB_Task-1,1,23,52618,205.53515625,1,53186,207.75390625,1,NaN,NaN,NaN,2.21875,NaN,1,1,756.176089112688,42.3895628290227,0,0,0
VisualCogB_Task-1,1,24,54763,213.9140625,1,55330,216.12890625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,290.104524299992,55.5123216601816,0,0,1
VisualCogB_Task-1,1,25,56883,222.1953125,1,57451,224.4140625,1,NaN,NaN,NaN,2.21875,NaN,1,1,1291.64568551156,32.6543068589301,0,0,0
VisualCogB_Task-1,1,26,58976,230.37109375,1,59544,232.58984375,1,NaN,NaN,NaN,2.21875,NaN,1,0,85.5725947966735,44.0985732814526,0,0,1
VisualCogB_Task-1,1,27,61073,238.5625,1,61640,240.77734375,1,NaN,NaN,NaN,2.21484375,NaN,1,0,133.943694209201,33.8445105668727,0,0,1
VisualCogB_Task-1,1,28,63177,246.78125,1,63745,249,1,NaN,NaN,NaN,2.21875,NaN,1,0,321.29396505684,38.5137712672616,0,0,1
VisualCogB_Task-1,1,29,65366,255.33203125,1,65933,257.546875,1,NaN,NaN,NaN,2.21484375,NaN,1,0,169.130998702983,29.1142137788968,0,0,1
VisualCogB_Task-1,1,30,67490,263.62890625,-1,68058,265.84765625,-1,NaN,NaN,NaN,2.21875,NaN,1,0,615.15220874342,26.733806363012,0,0,1
VisualCogB_Task-1,1,31,69695,272.2421875,1,70262,274.45703125,1,NaN,NaN,NaN,2.21484375,NaN,1,0,197.573815518425,33.5393301289389,0,0,1
VisualCogB_Task-1,1,32,71823,280.5546875,-1,72390,282.76953125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,399.176012817578,31.2809948882276,0,0,1
VisualCogB_Task-1,1,33,73896,288.65234375,-1,74463,290.8671875,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,195.559624628061,36.4080262455177,0,0,1
VisualCogB_Task-1,1,34,76036,297.01171875,1,76604,299.23046875,1,NaN,NaN,NaN,2.21875,NaN,1,0,367.895017929351,24.7501335164416,0,0,1
VisualCogB_Task-1,1,35,78189,305.421875,-1,78756,307.63671875,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,292.454413672084,33.783474479286,0,0,1
VisualCogB_Task-1,1,36,80341,313.828125,-1,80909,316.046875,-1,NaN,NaN,NaN,2.21875,NaN,1,1,2000,2000,1,1,0
VisualCogB_Task-1,1,37,82430,321.98828125,-1,82997,324.203125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,305.333028152895,34.9736781872282,0,0,1
VisualCogB_Task-1,1,38,84650,330.66015625,-1,85218,332.87890625,-1,NaN,NaN,NaN,2.21875,NaN,1,0,570.870527199207,36.2554360265507,0,0,1
VisualCogB_Task-1,1,39,86791,339.0234375,1,87358,341.23828125,1,NaN,NaN,NaN,2.21484375,NaN,1,0,372.869459067674,45.4108491645686,0,0,1
VisualCogB_Task-1,1,40,88927,347.3671875,1,89495,349.5859375,1,NaN,NaN,NaN,2.21875,NaN,1,0,470.405127031357,58.6251621271077,0,0,1
VisualCogB_Task-1,1,41,91092,355.82421875,-1,91659,358.0390625,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,158.93797207599,27.2526131074999,0,0,1
VisualCogB_Task-1,1,42,93192,364.02734375,1,93760,366.24609375,1,NaN,NaN,NaN,2.21875,NaN,1,0,284.702830548562,34.9431601434349,0,0,1
VisualCogB_Task-1,1,43,95341,372.421875,1,95909,374.640625,1,NaN,NaN,NaN,2.21875,NaN,1,0,488.380254825666,26.6727702754254,0,0,1
VisualCogB_Task-1,1,44,97458,380.69140625,1,98025,382.90625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,187.319752803845,33.2951857785916,0,0,1
VisualCogB_Task-1,1,45,99706,389.47265625,1,100274,391.69140625,1,NaN,NaN,NaN,2.21875,NaN,1,0,80.3845273517968,33.5698481727321,0,0,1
VisualCogB_Task-1,1,46,101999,398.4296875,-1,102566,400.64453125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,907.66765850309,40.6805523765927,0,0,1
VisualCogB_Task-1,1,47,104199,407.0234375,-1,104766,409.23828125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,994.552529182879,27.9850461585413,0,0,1
VisualCogB_Task-1,1,48,106295,415.2109375,1,106863,417.4296875,1,NaN,NaN,NaN,2.21875,NaN,1,0,751.506828412299,30.6095979247732,0,0,1
VisualCogB_Task-1,1,49,108396,423.41796875,1,108963,425.6328125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,105.012588693065,27.6188296330206,0,0,1
VisualCogB_Task-1,1,50,110569,431.90625,-1,111136,434.12109375,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,975.417715724422,121.24818799115,0,1,0
VisualCogB_Task-1,1,51,112657,440.0625,1,113225,442.28125,1,NaN,NaN,NaN,2.21875,NaN,1,0,549.996185244526,28.2291905088882,0,0,1
VisualCogB_Task-1,1,52,114758,448.26953125,-1,115325,450.484375,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,244.510566872664,31.7387655451286,0,0,1
VisualCogB_Task-1,1,53,116898,456.62890625,1,117466,458.84765625,1,NaN,NaN,NaN,2.21875,NaN,1,0,85.2063782711529,28.5038529030289,0,0,1
VisualCogB_Task-1,1,54,118979,464.7578125,-1,119546,466.97265625,-1,NaN,NaN,NaN,2.21484375,NaN,1,1,2000,2000,1,1,0
VisualCogB_Task-1,1,55,121068,472.91796875,1,121635,475.1328125,1,NaN,NaN,NaN,2.21484375,NaN,1,0,567.788204776074,24.9027237354086,0,0,1
VisualCogB_Task-1,1,56,123212,481.29296875,-1,123779,483.5078125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,324.223697261006,27.6798657206074,0,0,1
VisualCogB_Task-1,1,57,125305,489.46875,1,125872,491.68359375,1,NaN,NaN,NaN,2.21484375,NaN,1,0,173.739223315786,35.4924849317159,0,0,1
VisualCogB_Task-1,1,58,127413,497.703125,1,127981,499.921875,1,NaN,NaN,NaN,2.21875,NaN,1,0,538.918135347524,156.618600747692,0,1,0
VisualCogB_Task-1,1,59,129526,505.95703125,1,130093,508.171875,1,NaN,NaN,NaN,2.21484375,NaN,1,0,674.509803921569,30.3959716182192,0,0,1
VisualCogB_Task-1,1,60,131678,514.36328125,1,132246,516.58203125,1,NaN,NaN,NaN,2.21875,NaN,1,0,72.6634622720684,32.8374151216907,0,0,1
VisualCogB_Task-1,1,61,133811,522.6953125,-1,134378,524.91015625,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,596.902418554971,79.9877927824825,0,1,0
VisualCogB_Task-1,1,62,136035,531.3828125,-1,136603,533.6015625,-1,NaN,NaN,NaN,2.21875,NaN,1,0,1025.34523537041,32.8679331654841,0,0,1
VisualCogB_Task-1,1,63,138196,539.82421875,1,138763,542.0390625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,662.790875104906,24.5975432974745,0,0,1
VisualCogB_Task-1,1,64,140336,548.18359375,-1,140904,550.40234375,-1,NaN,NaN,NaN,2.21875,NaN,1,0,242.160677500572,39.7650110627908,0,0,1
VisualCogB_Task-1,1,65,142449,556.4375,-1,143016,558.65234375,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,360.082398718242,30.76218814374,0,0,1
VisualCogB_Task-1,1,66,144605,564.859375,-1,145173,567.078125,-1,NaN,NaN,NaN,2.21875,NaN,1,0,772.777904936293,168.368047608148,0,1,0
VisualCogB_Task-1,1,67,146682,572.97265625,1,147249,575.1875,1,NaN,NaN,NaN,2.21484375,NaN,1,0,121.492332341497,25.8487830930037,0,0,1
VisualCogB_Task-1,1,68,148775,581.1484375,1,149342,583.36328125,1,NaN,NaN,NaN,2.21484375,NaN,1,0,209.750514991989,27.2831311512932,0,0,1
VisualCogB_Task-1,1,69,150959,589.6796875,-1,151526,591.89453125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,252.903028915847,19.8672465094987,0,0,1
VisualCogB_Task-1,1,70,153080,597.96484375,-1,153647,600.1796875,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,269.596398870832,28.9311055161363,0,0,1
VisualCogB_Task-1,1,71,155200,606.24609375,1,155768,608.46484375,1,NaN,NaN,NaN,2.21875,NaN,1,0,654.184786755169,21.454184786755,0,0,1
VisualCogB_Task-1,1,72,157293,614.421875,1,157860,616.63671875,1,NaN,NaN,NaN,2.21484375,NaN,1,0,421.728847180896,27.3746852826735,0,0,1
VisualCogB_Task-1,1,73,159393,622.625,-1,159961,624.84375,-1,NaN,NaN,NaN,2.21875,NaN,1,0,146.364538033112,25.4825665674831,0,0,1
VisualCogB_Task-1,1,74,161514,630.91015625,-1,162081,633.125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,107.606622415503,27.4967574578469,0,0,1
VisualCogB_Task-1,1,75,163679,639.3671875,1,164246,641.58203125,1,NaN,NaN,NaN,2.21484375,NaN,1,0,389.868009460593,22.0950637064163,0,0,1
VisualCogB_Task-1,1,76,165815,647.7109375,-1,166382,649.92578125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,390.173189898528,23.7125200274662,0,0,1
VisualCogB_Task-1,1,77,167983,656.1796875,-1,168551,658.3984375,-1,NaN,NaN,NaN,2.21875,NaN,1,0,212.222476539254,25.6046387426566,0,0,1
VisualCogB_Task-1,1,78,170140,664.60546875,-1,170707,666.8203125,-1,NaN,NaN,NaN,2.21484375,NaN,1,1,996.292057679103,31.7082475013353,0,0,0
VisualCogB_Task-1,1,79,172280,672.96484375,1,172848,675.18359375,1,NaN,NaN,NaN,2.21875,NaN,1,0,218.265049210346,39.2767223620966,0,0,1
VisualCogB_Task-1,1,80,174417,681.3125,-1,174984,683.52734375,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,202.731364919509,28.0155642023346,0,0,1
VisualCogB_Task-1,1,81,176534,689.58203125,-1,177101,691.796875,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,287.083237964446,33.8445105668725,0,0,1
VisualCogB_Task-1,1,82,178706,698.06640625,1,179274,700.28515625,1,NaN,NaN,NaN,2.21875,NaN,1,0,240.482185091936,35.4619668879225,0,0,1
VisualCogB_Task-1,1,83,180847,706.4296875,-1,181414,708.64453125,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,270.02365148394,20.6912336919204,0,0,1
VisualCogB_Task-1,1,84,183023,714.9296875,-1,183591,717.1484375,-1,NaN,NaN,NaN,2.21875,NaN,1,0,174.044403753719,21.5762569619288,0,0,1
VisualCogB_Task-1,1,85,185124,723.13671875,1,185691,725.3515625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,315.617608911269,29.3583581292439,0,0,1
VisualCogB_Task-1,1,86,187268,731.51171875,-1,187836,733.73046875,-1,NaN,NaN,NaN,2.21875,NaN,1,0,156.160830090791,23.2242313267719,0,0,1
VisualCogB_Task-1,1,87,189369,739.71875,-1,189936,741.93359375,1,NaN,NaN,NaN,2.21484375,NaN,1,0,76.6918440527961,27.3746852826735,0,0,1
VisualCogB_Task-1,1,88,191617,748.5,1,192184,750.71484375,1,NaN,NaN,NaN,2.21484375,NaN,1,1,2000,2000,1,1,0
VisualCogB_Task-1,1,89,193778,756.94140625,-1,194345,759.15625,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,508.827344167239,29.9382009613183,0,0,1
VisualCogB_Task-1,1,90,195874,765.12890625,-1,196442,767.34765625,-1,NaN,NaN,NaN,2.21875,NaN,1,0,490.66910811017,32.1660181582361,0,0,1
VisualCogB_Task-1,1,91,198019,773.5078125,1,198586,775.72265625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,72.7244983596549,29.755092698558,0,0,1
VisualCogB_Task-1,1,92,200135,781.7734375,1,200703,783.9921875,1,NaN,NaN,NaN,2.21875,NaN,1,1,278.446631570916,25.0858319981689,0,0,0
VisualCogB_Task-1,1,93,202260,790.07421875,-1,202827,792.2890625,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,153.078507667659,28.1376363775082,0,0,1
VisualCogB_Task-1,1,94,204368,798.30859375,1,204936,800.52734375,1,NaN,NaN,NaN,2.21875,NaN,1,0,122.255283436332,25.2689402609293,0,0,1
VisualCogB_Task-1,1,95,206497,806.625,-1,207064,808.83984375,-1,NaN,NaN,NaN,2.21484375,NaN,1,0,132.692454413672,22.1560997940032,0,0,1
VisualCogB_Task-1,1,96,208558,814.67578125,1,209125,816.890625,1,NaN,NaN,NaN,2.21484375,NaN,1,0,143.984130617227,26.8863965819791,0,0,1
VisualCogB_Task-1,1,97,210654,822.86328125,-1,211222,825.08203125,-1,NaN,NaN,NaN,2.21875,NaN,1,0,179.44609750515,29.5109483482108,0,0,1
VisualCogB_Task-1,1,98,212807,831.2734375,1,213374,833.48828125,1,NaN,NaN,NaN,2.21484375,NaN,1,0,134.523537041276,26.7338063630121,0,0,1
VisualCogB_Task-1,1,99,214963,839.6953125,1,215531,841.9140625,1,NaN,NaN,NaN,2.21875,NaN,1,0,181.918059052415,26.7338063630121,0,0,1
VisualCogB_Task-1,1,100,217064,847.90234375,1,217631,850.1171875,1,NaN,NaN,NaN,2.21484375,NaN,1,0,412.939650568399,26.2149996185244,0,0,1
VisualCogB_Task-2,2,1,5135,20.0546875,-1,5703,22.2734375,1,6063,23.6796875,1,2.21875,1.40625,1,0,385.320820935378,20.0198367284656,0,0,1
VisualCogB_Task-2,2,2,7348,28.69921875,-1,7915,30.9140625,-1,8325,32.515625,-1,2.21484375,1.6015625,1,0,867.200732433051,21.6067750057222,0,0,1
VisualCogB_Task-2,2,3,9612,37.54296875,-1,10180,39.76171875,-1,10589,41.359375,-1,2.21875,1.59765625,1,0,134.706645304036,27.7103837644006,0,0,1
VisualCogB_Task-2,2,4,11872,46.37109375,1,12440,48.58984375,1,12713,49.65625,1,2.21875,1.06640625,1,0,188.723582818341,26.3065537499049,0,0,1
VisualCogB_Task-2,2,5,13997,54.671875,-1,14565,56.890625,-1,14875,58.1015625,-1,2.21875,1.2109375,1,0,194.857709620813,21.7593652246892,0,0,1
VisualCogB_Task-2,2,6,16162,63.12890625,1,16729,65.34375,-1,17038,66.55078125,-1,2.21484375,1.20703125,1,0,820.904859998474,19.5620660715649,0,0,1
VisualCogB_Task-2,2,7,18322,71.56640625,1,18890,73.78515625,1,19212,75.04296875,1,2.21875,1.2578125,1,0,923.842221713588,17.3037308308537,0,0,1
VisualCogB_Task-2,2,8,20499,80.0703125,1,21066,82.28515625,1,21348,83.38671875,1,2.21484375,1.1015625,1,0,333.043411917296,18.6160067139697,0,0,1
VisualCogB_Task-2,2,9,22631,88.3984375,1,23198,90.61328125,1,23475,91.6953125,1,2.21484375,1.08203125,1,0,157.869840543221,20.9353780422673,0,0,1
VisualCogB_Task-2,2,10,24760,96.71484375,-1,25327,98.9296875,1,25642,100.16015625,1,2.21484375,1.23046875,1,0,1033.7071793698,24.7196154726482,0,0,1
VisualCogB_Task-2,2,11,26928,105.18359375,1,27495,107.3984375,1,27850,108.78515625,1,2.21484375,1.38671875,1,0,570.229648279545,16.5102616922254,0,0,1
VisualCogB_Task-2,2,12,29132,113.79296875,1,29700,116.01171875,-1,30090,117.53515625,-1,2.21875,1.5234375,1,0,136.232547493706,16.3881895170518,0,0,1
VisualCogB_Task-2,2,13,31373,122.546875,1,31940,124.76171875,1,32294,126.14453125,1,2.21484375,1.3828125,1,0,202.670328831922,15.3505760280766,0,0,1
VisualCogB_Task-2,2,14,33577,131.15625,1,34145,133.375,-1,34524,134.85546875,-1,2.21875,1.48046875,1,1,2000,2000,1,1,0
VisualCogB_Task-2,2,15,35810,139.87890625,1,36377,142.09375,-1,36749,143.546875,-1,2.21484375,1.453125,1,0,867.994201571679,15.8083466849776,0,0,1
VisualCogB_Task-2,2,16,38034,148.56640625,1,38602,150.78515625,1,38911,151.9921875,1,2.21875,1.20703125,1,1,2000,2000,1,1,0
VisualCogB_Task-2,2,17,40199,157.0234375,-1,40766,159.23828125,-1,41095,160.5234375,-1,2.21484375,1.28515625,1,0,386.23636224918,15.5031662470436,0,0,1
VisualCogB_Task-2,2,18,42379,165.5390625,1,42947,167.7578125,-1,43319,169.2109375,-1,2.21875,1.453125,1,0,162.26443884947,17.5478751812011,0,0,1
VisualCogB_Task-2,2,19,44604,174.23046875,1,45171,176.4453125,1,45527,177.8359375,1,2.21484375,1.390625,1,0,192.294193942168,17.1206225680935,0,0,1
VisualCogB_Task-2,2,20,46812,182.85546875,-1,47379,185.0703125,1,47717,186.390625,1,2.21484375,1.3203125,1,0,1104.11230640116,23.5904478522928,0,0,1
VisualCogB_Task-2,2,21,49004,191.41796875,1,49572,193.63671875,1,49855,194.7421875,1,2.21875,1.10546875,1,0,327.763790341039,16.1135271229114,0,0,1
VisualCogB_Task-2,2,22,51141,199.765625,1,51708,201.98046875,-1,52055,203.3359375,-1,2.21484375,1.35546875,1,0,247.440299076829,17.5478751812009,0,0,1
