record,task,cueDir,electrode,timeSec,ordinaryMean,huberMean,fittedCurve
VisualCogA_Task-1,1,-1,Fz,0.67578125,13.5332615168882,6.30639592370469,6.45967707682952
VisualCogA_Task-1,1,-1,Fz,0.6796875,14.3976543625734,6.55920537994592,6.64854415407078
VisualCogA_Task-1,1,-1,Fz,0.68359375,15.2413769143563,7.31001606452872,6.91553544770689
VisualCogA_Task-1,1,-1,Fz,0.6875,15.9646851823675,7.38871141653392,7.23040230352036
VisualCogA_Task-1,1,-1,Fz,0.69140625,16.5607482862767,8.0705133465221,7.59576945202885
VisualCogA_Task-1,1,-1,Fz,0.6953125,17.126442846443,8.36647193909782,8.02745404983449
VisualCogA_Task-1,1,-1,Fz,0.69921875,17.813648675651,8.13683022144659,8.58083524474719
VisualCogA_Task-1,1,-1,Fz,0.703125,18.7494311002235,8.53497369397703,9.33954367534876
VisualCogA_Task-1,1,-1,Fz,0.70703125,19.9729027928165,9.88221997832376,10.3502095616127
VisualCogA_Task-1,1,-1,Fz,0.7109375,21.423337519043,11.2885388482345,11.5924156250648
VisualCogA_Task-1,1,-1,Fz,0.71484375,22.9770904205004,13.0251210695941,13.00674545529
VisualCogA_Task-1,1,-1,Fz,0.71875,24.5008157698247,14.3622190590903,14.5084595771378
VisualCogA_Task-1,1,-1,Fz,0.72265625,25.8879802140273,15.8759310806935,16.0143498166491
VisualCogA_Task-1,1,-1,Fz,0.7265625,27.0682773353427,18.9976867845082,17.429021290028
VisualCogA_Task-1,1,-1,Fz,0.73046875,28.0012925289374,18.6129200630063,18.6455442188153
VisualCogA_Task-1,1,-1,Fz,0.734375,28.6720151486998,19.8838111295151,19.6877109490922
VisualCogA_Task-1,1,-1,Fz,0.73828125,29.0988404746199,20.6806425924505,20.5765951472886
VisualCogA_Task-1,1,-1,Fz,0.7421875,29.350268553151,21.4542123541971,21.3496121615369
VisualCogA_Task-1,1,-1,Fz,0.74609375,29.5506294163428,22.5113146932558,22.0528479603992
VisualCogA_Task-1,1,-1,Fz,0.75,29.8527152163556,21.6305956579624,22.7411051951594
VisualCogA_Task-1,1,-1,Fz,0.75390625,30.3775899077278,23.4764498539181,23.507392078173
VisualCogA_Task-1,1,-1,Fz,0.7578125,31.1528176833755,23.262271002718,24.3521743603621
VisualCogA_Task-1,1,-1,Fz,0.76171875,32.0875073998137,25.2979025074477,25.273339273961
VisualCogA_Task-1,1,-1,Fz,0.765625,32.9989337609411,26.6061461738118,26.1779487714004
VisualCogA_Task-1,1,-1,Fz,0.76953125,33.6767765972873,25.6822688390621,26.9751117412349
VisualCogA_Task-1,1,-1,Fz,0.7734375,33.9573862605809,27.9829865967508,27.6096201888864
VisualCogA_Task-1,1,-1,Fz,0.77734375,33.7784628233135,29.3477709886898,27.9185292112629
VisualCogA_Task-1,1,-1,Fz,0.78125,33.1901798649542,28.5277487222249,27.7700077725939
VisualCogA_Task-1,1,-1,Fz,0.78515625,32.318121606303,27.4757667931607,27.1513283185616
VisualCogA_Task-1,1,-1,Fz,0.7890625,31.3023058258547,26.9251384059447,26.1129083739839
VisualCogA_Task-1,1,-1,Fz,0.79296875,30.2518638204693,24.8362321076964,24.7322020032284
VisualCogA_Task-1,1,-1,Fz,0.796875,29.2378397583083,21.8286895987323,23.1543491066599
VisualCogA_Task-1,1,-1,Fz,0.80078125,28.3105722256115,21.0131093591002,21.5331587600151
VisualCogA_Task-1,1,-1,F3,-0.19921875,8.15386304663581,6.60931888003852,6.29401950261585
VisualCogA_Task-1,1,-1,F3,-0.1953125,7.5363465338938,5.81204446628594,5.59362729504735
VisualCogA_Task-1,1,-1,F3,-0.19140625,6.7001894393148,5.03203606258659,4.9195100355974
VisualCogA_Task-1,1,-1,F3,-0.1875,5.7765479206607,4.16738470316996,4.31614410332111
VisualCogA_Task-1,1,-1,F3,-0.18359375,4.95797044564904,3.43458147830656,3.83738304618936
VisualCogA_Task-1,1,-1,F3,-0.1796875,4.41649652386304,3.05933234782296,3.52468379549375
VisualCogA_Task-1,1,-1,F3,-0.17578125,4.22856990642598,3.05272746307503,3.38593648520233
VisualCogA_Task-1,1,-1,F3,-0.171875,4.34515291110789,3.22297067211523,3.39025196197723
VisualCogA_Task-1,1,-1,F3,-0.16796875,4.61687158469064,3.53425362515726,3.47897365397001
VisualCogA_Task-1,1,-1,F3,-0.1640625,4.85458533963385,3.86171764796238,3.57950488184368
VisualCogA_Task-1,1,-1,F3,-0.16015625,4.89776467190423,4.16073178629869,3.62385563052689
VisualCogA_Task-1,1,-1,F3,-0.15625,4.66973534709553,3.86422479892721,3.56755361545817
VisualCogA_Task-1,1,-1,F3,-0.15234375,4.20143390644434,3.51758202223811,3.4108662317237
VisualCogA_Task-1,1,-1,F3,-0.1484375,3.60822869419139,3.14341139565823,3.17878347303208
