record,task,cueDir,electrode,timeSec,ordinaryMean,huberMean,fittedCurve
VisualCogA_Task-1,1,-1,Fz,0.2890625,2.3074643440337,2.1057538030826,2.20678596505602
VisualCogA_Task-1,1,-1,Fz,0.29296875,2.52966964202731,2.28673295287546,2.39928709294722
VisualCogA_Task-1,1,-1,Fz,0.296875,2.81527928506345,2.7976110942783,2.62444144541032
VisualCogA_Task-1,1,-1,Fz,0.30078125,3.09186395754333,3.15302288448299,2.8714022302499
VisualCogA_Task-1,1,-1,Fz,0.3046875,3.30392305325792,3.07711834365832,3.14375345934282
VisualCogA_Task-1,1,-1,Fz,0.30859375,3.45326220189452,3.25683279614769,3.46854753241873
VisualCogA_Task-1,1,-1,Fz,0.3125,3.60589226266633,3.59650307281248,3.86728392290023
VisualCogA_Task-1,1,-1,Fz,0.31640625,3.85105567963819,3.97408052761846,4.34381920952065
VisualCogA_Task-1,1,-1,Fz,0.3203125,4.23101259190465,4.52202542437293,4.8794449001727
VisualCogA_Task-1,1,-1,Fz,0.32421875,4.69175637755773,5.35536236865444,5.42464094592388
VisualCogA_Task-1,1,-1,Fz,0.328125,5.09742121899491,6.18781215723587,5.90010234152508
VisualCogA_Task-1,1,-1,Fz,0.33203125,5.30229223538839,6.73399611866475,6.22075086695469
VisualCogA_Task-1,1,-1,Fz,0.3359375,5.22856998348397,6.86537254161301,6.32548412016702
VisualCogA_Task-1,1,-1,Fz,0.33984375,4.8979374626854,6.56407845015613,6.19597013675889
VisualCogA_Task-1,1,-1,Fz,0.34375,4.40502110611255,5.95085578432148,5.85886765411427
VisualCogA_Task-1,1,-1,Fz,0.34765625,3.86067494509339,5.31276868747313,5.37151110240024
VisualCogA_Task-1,1,-1,Fz,0.3515625,3.34365429616904,4.70470242079422,4.79890058930115
VisualCogA_Task-1,1,-1,Fz,0.35546875,2.8831945823545,4.07038125729965,4.20114102125739
VisualCogA_Task-1,1,-1,Fz,0.359375,2.47197324430691,3.47410086635778,3.63048745733383
VisualCogA_Task-1,1,-1,Fz,0.36328125,2.09515121323907,2.9266177587106,3.12829830959881
VisualCogA_Task-1,1,-1,Fz,0.3671875,1.75880553251689,2.4883381932153,2.72289977420601
VisualCogA_Task-1,1,-1,Fz,0.37109375,1.50260226925185,2.04921844230208,2.42581133473512
